idrbd,nom_rbd,cod_reg_rbd,cod_pro_rbd,cod_com_rbd,nom_com_rbd,cod_deprov_rbd,nom_deprov_rbd,rural_rbd,efectivr,superar,iniciar,mejorar,integrar,igualdr,cluster,indicer,sel2016_25,sel2016_35,sel
10497,ESC. PARTICULAR JOSEFINA GANA DE J.,13,132,13201,PUENTE ALTO,136,CORDILLERA,2,65.220167,39.760612,94.93000000000001,74.074074,60.25,97.04457100000001,1321,66.80401999999999,2,2,3
10500,COLEGIO POLIV. EL ALBORADA,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,61.261545,45.272269,93.363636,74.074074,85.75,96.953858,1333,68.043655,2,1,2
10501,COLEGIO POLIV. PROFESOR ILDEFONSO CALDERON,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,55.397135,43.961723,0,74.074074,0,95.520927,1333,55.302307,2,2,3
10502,ESCUELA PARTICULAR MIGUEL CRUCHAGA T.,13,132,13201,PUENTE ALTO,136,CORDILLERA,2,60.447378,35.982787,90.83,74.074074,68.75,96.992414,1321,64.147823,2,2,3
10503,COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,71.306432,49.268124,77.772727,92.59259299999999,66.5,95.520927,1332,71.03627400000001,2,2,3
10505,LICEO POLIVALENTE MARIA REINA,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,61.907283,52.354489,83.481818,100,41.916667,96.949725,1332,67.998634,2,2,3
10506,COLEGIO SENDA DEL SABER,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,61.271751,45.034421,88.5,92.59259299999999,86.833333,96.968593,1333,68.116795,2,1,2
10507,ESCUELA TECNICA LAS NIEVES,13,132,13201,PUENTE ALTO,136,CORDILLERA,2,56.889821,52.473058,93.290909,74.074074,64.75,96.90192500000001,1341,67.37655,1,2,1
10512,COLEGIO LOS AROMOS,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,73.024109,49.648192,78.73,81.481481,56.333333,95.520927,1331,71.105114,2,2,3
10513,COLEGIO PARTICULAR NIDAL,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,54.263206,53.759499,0,100,0,95.520927,1331,58.14465,2,2,3
10515,ESCUELA DOMINGO FAUSTINO SARMIENTO,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,56.473408,50.273319,84.47,100,79.25,95.520927,1333,67.016994,2,2,3
10516,LICEO MUNIC. TEC. PROF. EL LLANO,13,132,13202,PIRQUE,136,CORDILLERA,2,48.046476,43.370933,0,100,0,95.520927,1341,52.935661,2,2,3
10519,ESCUELA BASICA G-NÂ°646 LO ARCAYA,13,132,13202,PIRQUE,136,CORDILLERA,2,72.74253899999999,45.100732,88.3,100,84.916667,95.520927,1321,72.101381,1,2,1
10520,LICEO EL PRINCIPAL,13,132,13202,PIRQUE,136,CORDILLERA,2,53.036897,40.393603,72.47,100,64.333333,95.520927,1341,61.513331,2,2,3
10522,ESCUELA BASICA G-NÂ°643 SAN JUAN DE PIRQUE,13,132,13202,PIRQUE,136,CORDILLERA,2,59.280916,47.510692,66.93000000000001,100,63.833333,95.520927,1321,65.459003,2,2,3
10524,ESCUELA BASICA G-841 SANTOS RUBIO MORALES,13,132,13202,PIRQUE,136,CORDILLERA,2,62.591008,47.391959,0,100,0,95.520927,1322,59.443025,2,2,3
10526,LICEO POLIVALENTE SAN JOSE DE MAIPO,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,1,46.118328,43.753734,0,81.481481,0,95.683688,1333,51.994868,2,2,3
10527,ESCUELA JULIETA BECERRA ALVAREZ,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,1,49.510954,47.835448,84.53,55.555556,51.5,97.053184,1312,61.82259,2,2,3
10528,ESCUELA BASICA F-NÂ°632 EL CANELO,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,2,50.938864,57.124274,88.555556,74.074074,35,97.164579,1322,64.763199,2,2,3
10529,ESCUELA BASICA F-NÂ°638 EL MELOCOTON,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,2,55.005693,49.077262,0,74.074074,0,95.85474000000001,1321,56.663264,2,2,3
10530,ESCUELA BASICA F-NÂ°629 DE CONCENTRACION FRONTERIZA,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,2,48.591756,42.450025,0,55.555556,0,95.81309400000001,1322,52.054949,2,2,3
10532,ESCUELA BASICA G-NÂ°631 FRONTERIZA,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,2,58.200948,49.161152,0,81.481481,0,95.520927,1322,57.943707,2,2,3
10536,ESCUELA BASICA G-NÂ°635 INTEGRADORA EL MANZANO,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,2,48.908316,49.161152,0,74.074074,0,95.89970099999999,1321,54.440615,2,2,3
10537,ESCUELA BASICA G-NÂ°636 SAN ALFONSO,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,2,57.099615,49.161152,0,74.074074,0,95.935616,1322,57.479297,2,2,3
10538,ESCUELA BASICA G-NÂ°637 LAS MELOSAS,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,2,62.820983,46.919311,0,74.074074,0,95.520927,1321,58.877256,2,2,3
10540,COLEGIO RAFAEL EYZAGUIRRE,13,132,13203,SAN JOSE DE MAIPO,136,CORDILLERA,1,64.28610500000001,41.949918,80.55,92.59259299999999,89.5,95.520927,1332,67.70629200000001,2,2,3
10541,LICEO COMERCIAL DE SAN BERNARDO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,53.763007,42.351818,81.854545,92.59259299999999,41,95.520927,1333,61.57855,2,2,3
10542,CENTRO EDUCACIONAL BALDOMERO LILLO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,45.575811,46.564708,78.75454499999999,55.555556,74.833333,96.869894,1333,60.790595,2,2,3
10543,LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,46.237123,50.465018,44.709091,74.074074,16.5,96.78382600000001,1333,57.519409,2,2,3
10544,LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,45.266743,47.029128,0,74.074074,0,95.733352,1333,52.45967,2,2,3
10545,LICEO IND. MIGUEL AYLWIN GAJARDO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,41.493574,54.680998,0,74.074074,0,95.77062100000001,1333,53.21432,2,2,3
10546,ESCUELA PILAR MOLINER DE NUEZ,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,59.771231,46.98496,92.78,74.074074,80.666667,97.06127100000001,1312,67.706239,2,2,3
10547,ESCUELA REPUBLICA DEL BRASIL,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,54.252654,46.909705,89.02,81.481481,71.833333,97.086163,1312,65.12965199999999,2,2,3
10548,ESCUELA ISABEL RIQUELME,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,46.941975,45.260492,88.25,74.074074,55.916667,97.069862,1313,60.969153,2,2,3
10550,ESCUELA L.GRAL. BERNARDO OÂ´HIGGINS,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,49.904385,53.871042,92.2,74.074074,81.166667,97.05967699999999,1313,65.97345799999999,2,1,2
10551,LICEO POLIV. LUCILA GODOY ALCAYAGA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,47.605024,37.781748,0,74.074074,0,95.81157,1333,50.752775,2,2,3
10553,ESCUELA MARCIAL MARTINEZ FERRARI,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,52.479866,51.601864,96.2,100,58.416667,97.020391,1312,65.903392,2,2,3
10554,ESCUELA GENERAL RENE SCHNEIDER CHEREAU,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,50.514757,50.003745,84.48,74.074074,35.333333,97.040199,1313,62.357301,2,2,3
10555,ESCUELA BASICA BASE EL BOSQUE,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,59.76691,52.556678,86.2,92.59259299999999,77.5,95.520927,1313,68.743082,1,2,1
10556,ESCUELA ALEMANIA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,54.201464,45.157726,72.05,74.074074,42.166667,97.111853,1313,61.976127,2,2,3
10557,ESCUELA GENERAL ALBERTO A. BACHELET MARTINEZ,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,51.765288,47.608301,76.63,92.59259299999999,26.833333,95.520927,1312,61.289403,2,2,3
10558,ESCUELA REPUBLICA DE LOS EE.UU. DE AMERICA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,41.21607,47.02667,72.62000000000001,74.074074,60.5,97.186694,1313,58.662168,2,2,3
10559,ESCUELA BERNARDO LEIGHTON,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,50.419869,48.009208,83.05,92.59259299999999,45.916667,97.022976,1313,62.57367,2,2,3
10560,ESCUELA JAVIERA CARRERA VERDUGO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,45.773995,43.04873,68.72,73.84960700000001,58.083333,97.084777,1313,58.853032,2,2,3
10561,ESCUELA CLAUDIO ARRAU LEON,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,47.960451,41.484943,70.27,92.18107000000001,32.5,97.11927900000001,1313,58.412214,2,2,3
10563,ESCUELA MANUEL MAGALLANES MOURE,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,54.521842,48.329891,82.83,74.074074,54.666667,97.041364,1312,64.239166,2,2,3
10564,ESCUELA REPUBLICA DEL PERU,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,53.422276,48.007136,89.98,74.074074,59.083333,97.096647,1312,64.40395100000001,2,2,3
10565,ESCUELA DIEGO PORTALES,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,46.257167,47.67394,0,81.481481,0,95.74683,1313,53.157787,2,2,3
10567,ESCUELA MAHUIDA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,46.494396,49.757666,73.95,74.074074,19,96.72542,1313,59.283147,2,2,3
10568,ESCUELA ORLANDO LETELIER,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,48.678927,48.8923,93.17,100,68,97.068005,1313,64.04620799999999,2,2,3
10569,LICEO NUEVO PORVENIR,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,41.976754,47.987918,77.47,73.83891800000001,53.916667,97.05633899999999,1313,59.141222,2,2,3
10570,ESCUELA BASICA DR LUIS SEPULVEDA SALVATI,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,46.572436,47.076117,82.19,81.481481,36.833333,97.19273,1313,60.198211,2,2,3
10571,ESCUELA ESCRITORA MARCELA PAZ,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,55.601842,42.638139,95,81.481481,73.666667,97.09023999999999,1313,64.884176,2,2,3
10572,LICEO FRAY LUIS BELTRAN,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,53.832065,47.478722,0,92.59259299999999,0,95.783027,1333,56.136024,2,2,3
10573,CENTRO EDUCACIONAL MATIAS COUSINO,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,45.21946,55.022659,85.89090899999999,92.59259299999999,54.5,96.5859,1333,63.116749,2,2,3
10574,ESCUELA ESPANA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,51.831267,49.017316,80.64,81.481481,44.916667,97.202015,1313,63.000723,2,2,3
10576,ESCUELA IGNACIO CARRERA PINTO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,35.574833,49.055523,0,74.074074,0,95.903853,1313,49.478564,2,2,3
10577,ESCUELA DE EDUCACION DIFERENCIAL,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,,,98.5,81.481481,98.125,98.09200300000001,1351,97.21748599999999,1,2,1
10578,ESCUELA STA. TERESA DE LOS MORROS,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,46.383958,47.148936,89.48,81.481481,74.333333,96.99855700000001,1313,62.418545,2,2,3
10579,ESCUELA JOSE NUEZ MARTIN,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,56.57762,43.20362,94.15000000000001,81.481481,79.333333,97.05283300000001,1312,65.627652,2,2,3
10580,ESCUELA ABRAHAM LINCOLN,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,58.076122,45.106484,80.98,81.481481,64.416667,97.030174,1312,65.17388200000001,2,2,3
10581,ESCUELA BASICA ANTUPILLAN,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,54.645595,46.182592,0,74.074074,0,95.6788,1312,55.680813,2,2,3
10584,LICEO DE ADULTOS PUCARA DE CHENA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,53.832065,47.478722,0,81.481481,0,95.78227200000001,1333,55.913636,2,2,3
10586,ESCUELA ELEODORO YANEZ PONCE DE LEON,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,2,47.101095,46.838805,95.3,74.074074,56.583333,97.05205100000001,1323,61.92237,2,2,3
10588,ESCUELA CARDENAL ANTONIO SAMORE,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,2,53.101318,46.1941,66.89,55.555556,77.75,97.05461699999999,1341,62.945862,2,2,3
10589,ESCUELA HARAS LOS CONDORES,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,2,52.445303,45.74342,86.40000000000001,74.074074,74.583333,97.02482999999999,1322,63.95303,2,2,3
10590,ESCUELA TERESA GARCIA HUIDOBRO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,2,52.675702,46.72647,73.52,74.074074,31.75,97.443645,1322,61.491205,2,2,3
10592,LICEO CLARA SOLOVERA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,2,47.621916,50.131177,0,81.481481,0,95.76352799999999,1341,54.354444,2,2,3
10594,ESC.BASICA PART.COLEGIO SAINT ARIELI,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,68.694819,48.480827,84.55,92.59259299999999,74.833333,95.520927,1332,70.672837,2,2,3
10595,ESCUELA BASICA PARTICULAR ROBERTO LORCA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,62.601333,53.18261,94.05,92.59259299999999,74,96.86663900000001,1312,70.559136,1,2,1
10596,ESC. BAS. PART.NÂ¦49 STA. TERESA DE LOS ANDES,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,65.688754,50.818135,80.18000000000001,62.962963,67.75,95.520927,1312,69.00608,2,1,2
10600,COLEGIO MONTESSORI,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,74.508008,45.663283,88.3,100,66.833333,93.056119,1332,71.465695,2,1,2
10601,ESCUELA PARTICULAR SAN BERNARDO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,51.357999,47.997365,0,100,0,95.520927,1312,55.456326,2,2,3
10604,COLEGIO VILLA SANTA MARIA,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,54.108011,45.595168,98.3,92.59259299999999,91.833333,97.025359,1333,66.473709,2,2,3
10606,COLEGIO GETSEMANI,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,68.838837,46.011893,96.23,100,96,97.02993600000001,1332,72.274086,2,1,2
10607,COLEGIO DOMINGO EYZAGUIRRE,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,54.861274,43.431718,80.13,74.074074,79.75,96.995514,1333,64.07534699999999,2,2,3
10608,COLEGIO SUPERIOR DEL MAIPO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,79.397514,41.862543,89.25,92.59259299999999,89.083333,95.520927,1332,73.774215,1,2,1
10610,COLEGIO SAN JOSE,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,74.894001,48.015101,90,92.59259299999999,98.333333,95.520927,1332,74.338131,1,2,1
10611,COLEGIO AMERICAN ACADEMY,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,79.55014199999999,44.042316,84.15000000000001,92.59259299999999,72.833333,95.520927,1331,73.322523,2,2,3
10618,INSTITUTO SAN PABLO MISIONERO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,72.67572199999999,46.902263,97.05,55.555556,86,96.890835,1332,72.572746,1,2,1
10619,ESCUELA PARTICULAR JOSE MIGUEL CARRERA,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,60.252944,55.698488,86.08,92.59259299999999,56.333333,95.520927,1312,68.737088,2,1,2
10621,CENTRO EDUCACIONAL JOSÃ ABELARDO NÃÃEZ NÂ°1,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,73.953577,51.628071,88.88,92.59259299999999,45.833333,96.980548,1312,72.63072200000001,1,2,1
10622,ESCUELA PARTICULAR MARVIT SCHOOL,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,52.555373,39.989693,0,100,0,95.77103099999999,1312,53.712229,2,2,3
10623,ESCUELA DIFERENCIAL JUAN SANDOVAL,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,,,93.5,92.59259299999999,89.625,98.09200300000001,1351,95.780979,1,2,1
10625,ESCUELA PARTICULAR MARIA MEDIANERA,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,56.789698,48.674036,96.28,74.074074,83.666667,97.028995,1312,67.428912,2,2,3
10626,COLEGIO JUAN BAUTISTA DURAN,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,58.71557,49.7305,0,92.59259299999999,0,95.520927,1332,58.515757,2,2,3
10628,COLEGIO ARAGON,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,61.540438,51.093662,88.05,100,90.833333,95.520927,1333,69.915458,1,2,1
10629,ESCUELA PARTICULAR EL BOSQUE,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,67.992666,48.133117,85.23,92.59259299999999,78.083333,95.520927,1312,70.51898199999999,1,2,1
10631,COLEGIO QUILLAHUE SAN BERNARDO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,59.2077,54.825318,69.47,62.962963,60.416667,81.173084,1313,63.564309,2,2,3
10632,CENTRO EDUC. DENVER COLORADO SCHOOL,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,53.200426,47.162971,0,92.59259299999999,0,95.520927,1333,55.756245,2,2,3
10638,LICEO 131,13,134,13402,BUIN,132,SANTIAGO SUR,1,49.098477,43.913768,97.40000000000001,36.985055,61.666667,96.936368,1333,61.455327,2,2,3
10640,COLEGIO DE MAIPO,13,134,13402,BUIN,132,SANTIAGO SUR,1,45.064842,46.174908,79.45,74.074074,58.833333,96.789034,1313,60.086701,2,2,3
10641,LICEO ALTO JAHUEL,13,134,13402,BUIN,132,SANTIAGO SUR,1,44.072394,44.795282,85.18000000000001,81.33623799999999,67,97.01934300000001,1333,60.281245,2,2,3
10642,LICEO POLIVALENTE LOS GUINDOS,13,134,13402,BUIN,132,SANTIAGO SUR,2,38.564686,43.437397,0,73.85936700000001,0,95.520927,1341,48.923196,2,2,3
10643,ESCUELA VILLASECA,13,134,13402,BUIN,132,SANTIAGO SUR,1,52.234241,49.369807,71.97,92.59259299999999,41.583333,97.01634900000001,1313,62.74303,2,2,3
10645,LICEO FRANCISCO JAVIER KRUGGER ALVARADO,13,134,13402,BUIN,132,SANTIAGO SUR,1,48.113627,41.943601,89.090909,92.59259299999999,92.5,97.04979899999999,1333,62.719512,2,2,3
10646,ESCUELA VALDIVIA DE PAINE,13,134,13402,BUIN,132,SANTIAGO SUR,1,59.865237,59.433186,97.03,92.59259299999999,80,97.06743899999999,1313,71.819918,1,2,1
10648,ESCUELA LO SALINAS,13,134,13402,BUIN,132,SANTIAGO SUR,2,46.789587,49.227351,49.7,92.212726,25.25,97.06018899999999,1323,58.537802,2,2,3
10649,ESCUELA HUMBERTO MORENO RAMIREZ,13,134,13402,BUIN,132,SANTIAGO SUR,2,49.593839,52.433143,87.33,92.59259299999999,46.333333,97.030863,1323,63.786109,2,2,3
10651,ESCUELA LOS ROSALES DEL BAJO,13,134,13402,BUIN,132,SANTIAGO SUR,2,49.668778,42.580924,0,92.59259299999999,0,95.72197300000001,1323,53.210793,2,2,3
10652,ESCUELA VILUCO,13,134,13402,BUIN,132,SANTIAGO SUR,2,48.517785,36.513028,0,92.59259299999999,0,95.849453,1323,51.11396,2,2,3
10655,ESCUELA ESPECIAL DEFIC MENTAL CAMPOSANO,13,134,13402,BUIN,132,SANTIAGO SUR,2,,,92.1875,92.59259299999999,100,98.09200300000001,1351,97.038121,1,2,1
10656,ESCUELA BASICA G-NÂ°813 LOS AROMOS DE EL RECURSO,13,134,13402,BUIN,132,SANTIAGO SUR,2,54.241186,52.928862,74.03,92.59259299999999,53,97.08327800000001,1323,65.191293,2,1,2
10658,LICEO POLIVALENTE MODERNO CARDENAL CARO,13,134,13402,BUIN,132,SANTIAGO SUR,1,68.585722,48.887982,81.072727,74.074074,66.083333,95.520927,1332,69.729968,2,2,3
10659,ESC. ESP. TALLERES PRE-VOCACIONALES DIFERENCI,13,134,13402,BUIN,132,SANTIAGO SUR,1,,,94,92.59259299999999,83.375,98.09200300000001,1351,94.97383600000001,1,2,1
10660,ESCUELA HOGAR REHABILITACION DON ORIONE,13,134,13402,BUIN,132,SANTIAGO SUR,2,,,86.3125,92.59259299999999,89.375,98.09200300000001,1351,94.513121,1,2,1
10661,CENTRO DE EDUC.ESPECIAL HNO.BERNARDO,13,134,13402,BUIN,132,SANTIAGO SUR,1,,,94.125,92.59259299999999,90,98.09200300000001,1351,95.941693,1,2,1
10662,ESCUELA PARTICULAR SAINT MARY,13,134,13402,BUIN,132,SANTIAGO SUR,1,82.963585,53.41997,72.68000000000001,92.59259299999999,93.666667,95.520927,1312,77.564707,1,2,1
10663,CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE,13,134,13404,PAINE,132,SANTIAGO SUR,1,45.162015,42.052786,96.909091,92.59259299999999,89.666667,96.938903,1333,61.961015,2,2,3
10665,ESCUELA ALEMANIA,13,134,13404,PAINE,132,SANTIAGO SUR,1,51.294176,52.646037,90.92,81.481481,72.75,96.999864,1313,65.78203499999999,2,1,2
10666,ESCUELA DE HOSPITAL,13,134,13404,PAINE,132,SANTIAGO SUR,1,54.081305,52.647351,93.909091,100,80,97.008397,1333,67.727734,2,1,2
10667,LICEO MARIA CARVAJAL FUENZALIDA,13,134,13404,PAINE,132,SANTIAGO SUR,2,49.503486,49.938335,90.59999999999999,92.59259299999999,61.75,97.005826,1341,64.015657,2,2,3
10668,ESCUELA ELIAS SANCHEZ ORTUZAR,13,134,13404,PAINE,132,SANTIAGO SUR,2,51.50186,38.963173,94.09999999999999,100,46.666667,97.02851200000001,1322,61.290983,2,2,3
10669,ESCUELA BARBARA KAST RIST,13,134,13404,PAINE,132,SANTIAGO SUR,2,51.459349,36.692297,89.40000000000001,92.59259299999999,76.083333,96.81983700000001,1341,61.634185,2,2,3
10671,ESCUELA CARMEN REVECO NUNEZ,13,134,13404,PAINE,132,SANTIAGO SUR,2,62.424605,46.628437,93.83,100,92.083333,97.06161,1322,69.74058700000001,2,1,2
10672,COLEGIO CHALLAY,13,134,13404,PAINE,132,SANTIAGO SUR,2,64.515209,49.300812,96,92.59259299999999,82.416667,97.04750300000001,1322,70.757991,1,2,1
10673,ESCUELA BASICA F-NÂ°835 HERMANOS SANCHEZ CERDA,13,134,13404,PAINE,132,SANTIAGO SUR,2,55.753064,45.228666,90.62000000000001,100,90.833333,96.96099200000001,1322,66.60294500000001,2,2,3
10674,ESCUELA SENDERO DE CULITRIN,13,134,13404,PAINE,132,SANTIAGO SUR,2,57.658696,47.838429,93.48,81.481481,53.333333,97.08593000000001,1322,65.992479,2,2,3
10675,ESCUELA LAS COLONIAS,13,134,13404,PAINE,132,SANTIAGO SUR,2,49.412983,41.645644,80.84,92.59259299999999,28.083333,97.112545,1323,59.414763,2,2,3
10676,ESCUELA BASICA G-NÂ°830 FRANCISCO LETELIER VALDES,13,134,13404,PAINE,132,SANTIAGO SUR,2,61.341667,41.864701,81.63,100,79,97.076673,1323,66.623201,1,2,1
10677,ESCUELA BASICA G NÂ°831 JAVIER EYZAGUIRRE ECHAURREN,13,134,13404,PAINE,132,SANTIAGO SUR,2,57.552577,39.492891,95.55,100,81.333333,97.127849,1323,65.520256,2,1,2
10679,ESCUELA BASICA G-NÂ°832 AGUILA SUR,13,134,13404,PAINE,132,SANTIAGO SUR,2,70.038473,57.021372,93.5,92.59259299999999,81.833333,97.191114,1322,74.815783,1,2,1
10680,ESCUELA HUGO PINO VILCHEZ,13,134,13404,PAINE,132,SANTIAGO SUR,2,62.987771,52.276233,90.5,99.69135799999999,61.166667,96.935019,1322,69.750685,2,1,2
10683,LICEO REINA PAOLA DE BELGICA,13,134,13404,PAINE,132,SANTIAGO SUR,1,46.427279,47.809953,79.881818,92.59259299999999,74.5,95.520927,1333,61.949245,2,2,3
10685,COLEGIO PART. MARIA ANA MOGAS,13,134,13404,PAINE,132,SANTIAGO SUR,1,75.642899,52.704542,83.34999999999999,92.59259299999999,92.75,95.520927,1332,75.2501,1,2,1
10686,LICEO MUNICIPAL POETISA GABRIELA MISTRAL,13,134,13403,CALERA DE TANGO,132,SANTIAGO SUR,2,52.396377,51.518359,80.74,92.59259299999999,67.666667,97.019505,1341,65.235676,2,2,3
10687,ESCUELA BASICA F-NÂ°798 CALERA DE TANGO,13,134,13403,CALERA DE TANGO,132,SANTIAGO SUR,2,59.524752,47.133911,100,92.59259299999999,95.5,97.011241,1322,69.190978,2,1,2
10688,LICEO LONQUEN,13,134,13403,CALERA DE TANGO,132,SANTIAGO SUR,2,50.594339,35.321984,77.47,92.59259299999999,74.583333,96.97804100000001,1322,60.174448,2,2,3
10689,ESCUELA EL ROTO CHILENO,13,136,13601,TALAGANTE,135,TALAGANTE,2,56.15377,46.827985,0,55.555556,0,95.520927,1322,56.014446,2,2,3
10692,ESCUELA PARTICULAR SAN IGNACIO,13,134,13403,CALERA DE TANGO,132,SANTIAGO SUR,2,63.190986,47.426813,96.25,100,87.083333,96.979094,1321,70.12474,1,2,1
10694,ESCUELA PRESIDENTE PRIETO,13,136,13601,TALAGANTE,135,TALAGANTE,1,53.832065,47.478722,27.833333,81.481481,22,92.088996,1333,57.871115,2,2,3
10696,LICEO POLIVALENTE TALAGANTE,13,136,13601,TALAGANTE,135,TALAGANTE,1,47.406594,42.223681,90.345455,74.074074,58.166667,97.019903,1333,60.517991,2,2,3
10697,LICEO POLITECNICO DE TALAGANTE,13,136,13601,TALAGANTE,135,TALAGANTE,1,48.761006,47.775521,91.81818199999999,74.074074,47.916667,96.86362699999999,1333,62.115122,2,2,3
10698,ESCUELA TALACANTA,13,136,13601,TALAGANTE,135,TALAGANTE,1,44.526589,46.402435,0,74.074074,0,95.949439,1313,52.057878,2,2,3
10699,ESCUELA REPUBLICA DE GRECIA,13,136,13601,TALAGANTE,135,TALAGANTE,1,67.660443,51.126982,95,74.074074,70.916667,96.95275,1312,71.40683900000001,1,2,1
10702,ESCUELA MANUEL RODRIGUEZ ERDOIZA,13,136,13601,TALAGANTE,135,TALAGANTE,1,55.670337,50.391487,0,81.481481,0,95.82555600000001,1313,57.418893,2,2,3
10703,ESCUELA ESTRELLA DE BELEN,13,136,13601,TALAGANTE,135,TALAGANTE,1,,,0,81.481481,0,95.520927,1351,64.69781,2,2,3
10704,ESCUELA ALBORADA DE TALAGANTE,13,136,13601,TALAGANTE,135,TALAGANTE,1,60.326025,51.512643,71.06999999999999,55.555556,16.5,96.987309,1312,64.281688,2,2,3
